id;url;shortname;name;description;rating;idcategory;idcolor;size;idmaterial;weight;qtypics;picssize;idapplicmethod;allcategories;dealerprice;price;comments
13654;https://www.oasiscatalog.com/item/1-000015464;Термокружка Вакуум;Термокружка Вакуум 450мл, серебристый;Термокружка с герметичной крышкой с нажимным клапаном для питья на 450 мл. Поможет сохранить ваши напитки теплыми в течение 6 часов.;0;2956;405;d6,6 х d7 х 22,8;107;400.0;;;1;['2891', '2953', '2954', '2956'];629.3;899.0;
13655;https://www.oasiscatalog.com/item/1-000015465;Термокружка Вакуум;Термокружка Вакуум 450мл, красный;Термокружка с герметичной крышкой с нажимным клапаном для питья на 450 мл. Поможет сохранить ваши напитки теплыми в течение 6 часов.;0;2956;362;d6,6 х d7 х 22,8;107;391.0;;;1;['2891', '2953', '2954', '2956'];629.3;899.0;
13656;https://www.oasiscatalog.com/item/1-000015466;Термокружка Вакуум;Термокружка Вакуум 450мл, синий;Термокружка с герметичной крышкой с нажимным клапаном для питья на 450 мл. Поможет сохранить ваши напитки теплыми в течение 6 часов.;0;2956;406;d6,6 х d7 х 22,8;107;384.0;;;1;['2891', '2953', '2954', '2956'];629.3;899.0;
13657;https://www.oasiscatalog.com/item/1-000015467;Термокружка Жокей;Термокружка Жокей 450мл, синий;Термокружка Жокей на 450 мл сохранит ваш напиток теплым в течение 5 часов. Благодаря матовой поверхности и эргономичной форме кружку Жокей удобно держать в руке. Клапан на крышке защитит ваш напиток от проливания. Доступны три яркие расцветки.;0;2956;24;d6,5 х d6,8 х21,8;107;400.0;;;1;['2891', '2953', '2954', '2956'];528.5;755.0;
13658;https://www.oasiscatalog.com/item/1-000015468;Термокружка Жокей;Термокружка Жокей 450мл, зеленый;Термокружка Жокей на 450 мл сохранит ваш напиток теплым в течение 5 часов. Благодаря матовой поверхности и эргономичной форме кружку Жокей удобно держать в руке. Клапан на крышке защитит ваш напиток от проливания. Доступны три яркие расцветки.;0;2956;59;d6,5 х d6,8 х21,8;107;400.0;;;1;['2891', '2953', '2954', '2956'];370.3;529.0;
13659;https://www.oasiscatalog.com/item/1-000015469;Термокружка Жокей;Термокружка Жокей 450мл, красный;Термокружка Жокей на 450 мл сохранит ваш напиток теплым в течение 5 часов. Благодаря матовой поверхности и эргономичной форме кружку Жокей удобно держать в руке. Клапан на крышке защитит ваш напиток от проливания. Доступны три яркие расцветки.;0;2956;25;d6,5 х d6,8 х21,8;107;400.0;;;1;['2891', '2953', '2954', '2956'];370.3;529.0;
13660;https://www.oasiscatalog.com/item/00000019461;Рюкзак Oriole;Рюкзак стильный Oriole, черный;Рюкзак-мешок Oriole – отличный промо-сувенир для молодежной продукции. Богатый выбор ярких расцветок, на полиэстеровую ткань очень удобно наносить изображения различными способами. Шнурок позволяет носить рюкзак через плечо или на спине. Компактный, в сложенном виде поместится в любой карман.;2;2932;10;33 х 44;160;;;;6;['2891', '2931', '2932', '2937', '2939'];69.3;99.0;
13661;https://www.oasiscatalog.com/item/00000019462;Рюкзак Oriole;Рюкзак стильный Oriole, вишневый светлый;Рюкзак-мешок Oriole – отличный промо-сувенир для молодежной продукции. Богатый выбор ярких расцветок, на полиэстеровую ткань очень удобно наносить изображения различными способами. Шнурок позволяет носить рюкзак через плечо или на спине. Компактный, в сложенном виде поместится в любой карман.;0;2932;407;33 х 44;160;;;;6;['2891', '2931', '2932', '2937', '2939'];69.3;99.0;
13662;https://www.oasiscatalog.com/item/00000019463;Рюкзак Oriole;Рюкзак стильный Oriole, желтый;Рюкзак-мешок Oriole – отличный промо-сувенир для молодежной продукции. Богатый выбор ярких расцветок, на полиэстеровую ткань очень удобно наносить изображения различными способами. Шнурок позволяет носить рюкзак через плечо или на спине. Компактный, в сложенном виде поместится в любой карман.;2;2932;72;33 х 44;160;;;;6;['2891', '2931', '2932', '2937', '2939'];69.3;99.0;
13663;https://www.oasiscatalog.com/item/00000019464;Рюкзак Oriole;Рюкзак стильный Oriole, оранжевый;Рюкзак-мешок Oriole – отличный промо-сувенир для молодежной продукции. Богатый выбор ярких расцветок, на полиэстеровую ткань очень удобно наносить изображения различными способами. Шнурок позволяет носить рюкзак через плечо или на спине. Компактный, в сложенном виде поместится в любой карман.;2;2932;73;33 х 44;160;;;;6;['2891', '2931', '2932', '2937', '2939'];69.3;99.0;
13664;https://www.oasiscatalog.com/item/00000019465;Рюкзак Oriole;Рюкзак стильный Oriole, пурпурный;Рюкзак-мешок Oriole – отличный промо-сувенир для молодежной продукции. Богатый выбор ярких расцветок, на полиэстеровую ткань очень удобно наносить изображения различными способами. Шнурок позволяет носить рюкзак через плечо или на спине. Компактный, в сложенном виде поместится в любой карман.;0;2932;408;33 х 44;160;;;;6;['2891', '2931', '2932', '2937', '2939'];69.3;99.0;
13665;https://www.oasiscatalog.com/item/00000019466;Рюкзак Oriole;Рюкзак стильный Oriole, зеленое яблоко;Рюкзак-мешок Oriole – отличный промо-сувенир для молодежной продукции. Богатый выбор ярких расцветок, на полиэстеровую ткань очень удобно наносить изображения различными способами. Шнурок позволяет носить рюкзак через плечо или на спине. Компактный, в сложенном виде поместится в любой карман.;2;2932;356;33 х 44;160;;;;6;['2891', '2931', '2932', '2937', '2939'];69.3;99.0;
13666;https://www.oasiscatalog.com/item/00000026423;Рюкзак Oriole;Рюкзак стильный Oriole, небесно-голубой;Рюкзак-мешок Oriole – отличный промо-сувенир для молодежной продукции. Богатый выбор ярких расцветок, на полиэстеровую ткань очень удобно наносить изображения различными способами. Шнурок позволяет носить рюкзак через плечо или на спине. Компактный, в сложенном виде поместится в любой карман.;5;2932;409;33 х 44;160;;;;6;['2891', '2931', '2932', '2937', '2939'];69.3;99.0;
13667;https://www.oasiscatalog.com/item/00000026433;Рюкзак Oriole;Рюкзак стильный Oriole, зеленый;Рюкзак-мешок Oriole – отличный промо-сувенир для молодежной продукции. Богатый выбор ярких расцветок, на полиэстеровую ткань очень удобно наносить изображения различными способами. Шнурок позволяет носить рюкзак через плечо или на спине. Компактный, в сложенном виде поместится в любой карман.;3;2932;59;33 х 44;160;;;;6;['2891', '2931', '2932', '2937', '2939'];69.3;99.0;
13668;https://www.oasiscatalog.com/item/00000026434;Рюкзак Oriole;Рюкзак стильный Oriole, белый;Рюкзак-мешок Oriole – отличный промо-сувенир для молодежной продукции. Богатый выбор ярких расцветок, на полиэстеровую ткань очень удобно наносить изображения различными способами. Шнурок позволяет носить рюкзак через плечо или на спине. Компактный, в сложенном виде поместится в любой карман.;2;2932;75;33 х 44;160;;;;8;['2891', '2931', '2932', '2937', '2939', '4047', '4049'];69.3;99.0;
13669;https://www.oasiscatalog.com/item/00000026435;Рюкзак Oriole;Рюкзак стильный Oriole, темно-синий;Рюкзак-мешок Oriole – отличный промо-сувенир для молодежной продукции. Богатый выбор ярких расцветок, на полиэстеровую ткань очень удобно наносить изображения различными способами. Шнурок позволяет носить рюкзак через плечо или на спине. Компактный, в сложенном виде поместится в любой карман.;2;2932;277;33 х 44;160;;;;6;['2891', '2931', '2932', '2937', '2939'];69.3;99.0;
13670;https://www.oasiscatalog.com/item/00000026437;Рюкзак Oriole;Рюкзак стильный Oriole, красный;Рюкзак-мешок Oriole – отличный промо-сувенир для молодежной продукции. Богатый выбор ярких расцветок, на полиэстеровую ткань очень удобно наносить изображения различными способами. Шнурок позволяет носить рюкзак через плечо или на спине. Компактный, в сложенном виде поместится в любой карман.;2;2932;25;33 х 44;160;;;;6;['2891', '2931', '2932', '2937', '2939'];69.3;99.0;
13671;https://www.oasiscatalog.com/item/00000026438;Рюкзак Oriole;Рюкзак стильный Oriole, ярко-синий;Рюкзак-мешок Oriole – отличный промо-сувенир для молодежной продукции. Богатый выбор ярких расцветок, на полиэстеровую ткань очень удобно наносить изображения различными способами. Шнурок позволяет носить рюкзак через плечо или на спине. Компактный, в сложенном виде поместится в любой карман.;2;2932;216;33 х 44;160;;;;6;['2891', '2931', '2932', '2937', '2939', '3275'];69.3;99.0;
13672;https://www.oasiscatalog.com/item/1-000006490;Рюкзак Oriole;Рюкзак стильный Oriole, светло-зеленый;Рюкзак-мешок Oriole – отличный промо-сувенир для молодежной продукции. Богатый выбор ярких расцветок, на полиэстеровую ткань очень удобно наносить изображения различными способами. Шнурок позволяет носить рюкзак через плечо или на спине. Компактный, в сложенном виде поместится в любой карман.;2;2932;410;33 х 44;160;;;;6;['2891', '2931', '2932', '2937', '2939'];69.3;99.0;
13673;https://www.oasiscatalog.com/item/1-000006491;Рюкзак Oriole;Рюкзак стильный Oriole, голубой;Рюкзак-мешок Oriole – отличный промо-сувенир для молодежной продукции. Богатый выбор ярких расцветок, на полиэстеровую ткань очень удобно наносить изображения различными способами. Шнурок позволяет носить рюкзак через плечо или на спине. Компактный, в сложенном виде поместится в любой карман.;2;2932;319;33 х 44;160;;;;6;['2891', '2931', '2932', '2937', '2939'];69.3;99.0;
13674;https://www.oasiscatalog.com/item/1-000006492;Рюкзак Oriole;Рюкзак стильный Oriole, сливовый;Рюкзак-мешок Oriole – отличный промо-сувенир для молодежной продукции. Богатый выбор ярких расцветок, на полиэстеровую ткань очень удобно наносить изображения различными способами. Шнурок позволяет носить рюкзак через плечо или на спине. Компактный, в сложенном виде поместится в любой карман.;2;2932;411;33 х 44;160;;;;6;['2891', '2931', '2932', '2937', '2939'];69.3;99.0;
13675;https://www.oasiscatalog.com/item/1-000006493;Рюкзак Oriole;Рюкзак стильный Oriole, светло-серый;Рюкзак-мешок Oriole – отличный промо-сувенир для молодежной продукции. Богатый выбор ярких расцветок, на полиэстеровую ткань очень удобно наносить изображения различными способами. Шнурок позволяет носить рюкзак через плечо или на спине. Компактный, в сложенном виде поместится в любой карман.;2;2932;295;33 х 44;160;;;;6;['2891', '2931', '2932', '2937', '2939'];69.3;99.0;
13676;https://www.oasiscatalog.com/item/1-000015470;Рюкзак Oriole;Рюкзак Oriole, черный;Вместительный рюкзак из плотного полиэстера оснащен лямками из плетеного жгута и утяжкой по верху. Рюкзак можно применить для создания практичного и оригинального промо-сувенира. На рюкзак можно нанести любой термотрансфер. Большой выбор расцветок.;2;2932;10;35 х 43;160;;;;6;['2891', '2931', '2932', '2937', '2939'];69.3;99.0;
13677;https://www.oasiscatalog.com/item/1-000015471;Рюкзак Oriole;Рюкзак Oriole, белый;Вместительный рюкзак из плотного полиэстера оснащен лямками из плетеного жгута и утяжкой по верху. Рюкзак можно применить для создания практичного и оригинального промо-сувенира. На рюкзак можно нанести любой термотрансфер. Большой выбор расцветок.;2;2932;6;35 х 43;160;;;;8;['2891', '2931', '2932', '2937', '2939'];69.3;99.0;
13678;https://www.oasiscatalog.com/item/1-000015472;Рюкзак Oriole;Рюкзак Oriole, темно-синий;Вместительный рюкзак из плотного полиэстера оснащен лямками из плетеного жгута и утяжкой по верху. Рюкзак можно применить для создания практичного и оригинального промо-сувенира. На рюкзак можно нанести любой термотрансфер. Большой выбор расцветок.;2;2932;45;35 х 43;160;;;;6;['2891', '2931', '2932', '2937', '2939'];69.3;99.0;
13679;https://www.oasiscatalog.com/item/1-000015473;Рюкзак Oriole;Рюкзак Oriole, зеленое яблоко;Вместительный рюкзак из плотного полиэстера оснащен лямками из плетеного жгута и утяжкой по верху. Рюкзак можно применить для создания практичного и оригинального промо-сувенира. На рюкзак можно нанести любой термотрансфер. Большой выбор расцветок.;2;2932;52;35 х 43;160;;;;6;['2891', '2931', '2932', '2937', '2939'];69.3;99.0;
13680;https://www.oasiscatalog.com/item/1-000015475;Рюкзак Oriole;Рюкзак Oriole, ярко-синий;Вместительный рюкзак из плотного полиэстера оснащен лямками из плетеного жгута и утяжкой по верху. Рюкзак можно применить для создания практичного и оригинального промо-сувенира. На рюкзак можно нанести любой термотрансфер. Большой выбор расцветок.;2;2932;9;34 х 43,8;160;;;;6;['2891', '2931', '2932', '2937', '2939'];69.3;99.0;
13681;https://www.oasiscatalog.com/item/1-000015476;Рюкзак Oriole;Рюкзак Oriole, красный;Вместительный рюкзак из плотного полиэстера оснащен лямками из плетеного жгута и утяжкой по верху. Рюкзак можно применить для создания практичного и оригинального промо-сувенира. На рюкзак можно нанести любой термотрансфер. Большой выбор расцветок.;2;2932;8;35 х 43;160;;;;6;['2891', '2931', '2932', '2937', '2939'];69.3;99.0;
13682;https://www.oasiscatalog.com/item/1-000015477;Рюкзак Oriole;Рюкзак Oriole, желтый;Вместительный рюкзак из плотного полиэстера оснащен лямками из плетеного жгута и утяжкой по верху. Рюкзак можно применить для создания практичного и оригинального промо-сувенира. На рюкзак можно нанести любой термотрансфер. Большой выбор расцветок.;0;2932;7;35 х 43;272;;;;6;['2891', '2931', '2932', '2937', '2939'];69.3;99.0;
13683;https://www.oasiscatalog.com/item/1-000015479;Рюкзак Oriole;Рюкзак Oriole, оранжевый;Вместительный рюкзак из плотного полиэстера оснащен лямками из плетеного жгута и утяжкой по верху. Рюкзак можно применить для создания практичного и оригинального промо-сувенира. На рюкзак можно нанести любой термотрансфер. Большой выбор расцветок.;2;2932;30;35 х 43;160;;;;6;['2891', '2931', '2932', '2937', '2939'];69.3;99.0;
13684;https://www.oasiscatalog.com/item/1-000015480;Рюкзак Oriole;Рюкзак Oriole, зеленый;Вместительный рюкзак из плотного полиэстера оснащен лямками из плетеного жгута и утяжкой по верху. Рюкзак можно применить для создания практичного и оригинального промо-сувенира. На рюкзак можно нанести любой термотрансфер. Большой выбор расцветок.;2;2932;18;35 х 43;160;;;;6;['2891', '2931', '2932', '2937', '2939'];69.3;99.0;
13685;https://www.oasiscatalog.com/item/1-000015489;Ручка пластиковая шариковая Какаду;Ручка шариковая Какаду, белый/красный;Стильная пластиковая ручка  с ярким цветным клипом и белым корпусом отлично подойдет для нанесения логотипов и рекламной информации. Нажимной механизм.;0;3059;109;d0,9 х 14;6;;;;12;['2891', '3058', '3059', '3275'];6.65;9.5;
13686;https://www.oasiscatalog.com/item/1-000015490;Ручка пластиковая шариковая Какаду;Ручка шариковая Какаду, белый/синий;Стильная пластиковая ручка  с ярким цветным клипом и белым корпусом отлично подойдет для нанесения логотипов и рекламной информации. Нажимной механизм.;0;3059;108;d0,9 х 14;6;;;;12;['2891', '3058', '3059'];6.65;9.5;
13687;https://www.oasiscatalog.com/item/1-000015491;Ручка пластиковая шариковая Какаду;Ручка шариковая Какаду, белый/зеленый;Стильная пластиковая ручка  с ярким цветным клипом и белым корпусом отлично подойдет для нанесения логотипов и рекламной информации. Нажимной механизм.;2;3059;182;d0,9 х 14;6;;;;12;['2891', '3058', '3059'];6.65;9.5;
13688;https://www.oasiscatalog.com/item/1-000015492;Ручка пластиковая шариковая Какаду;Ручка шариковая Какаду, белый;Стильная пластиковая ручка  с ярким цветным клипом и белым корпусом отлично подойдет для нанесения логотипов и рекламной информации. Нажимной механизм.;0;3059;6;d0,9 х 14;6;;;;12;['2891', '3058', '3059'];6.65;9.5;
13689;https://www.oasiscatalog.com/item/1-000015493;Ручка пластиковая шариковая Какаду;Ручка шариковая Какаду, белый/черный;Стильная пластиковая ручка  с ярким цветным клипом и белым корпусом отлично подойдет для нанесения логотипов и рекламной информации. Нажимной механизм.;2;3059;75;d0,9 х 14;6;;;;12;['2891', '3058', '3059'];6.65;9.5;
13690;https://www.oasiscatalog.com/item/1-000015494;Ручка пластиковая шариковая Какаду;Ручка шариковая Какаду, белый/оранжевый;Стильная пластиковая ручка  с ярким цветным клипом и белым корпусом отлично подойдет для нанесения логотипов и рекламной информации. Нажимной механизм.;2;3059;111;d0,9 х 14;6;;;;12;['2891', '3058', '3059'];6.65;9.5;
13691;https://www.oasiscatalog.com/item/1-000015495;Ручка пластиковая шариковая Какаду;Ручка шариковая Какаду, белый/зеленое яблоко;Стильная пластиковая ручка  с ярким цветным клипом и белым корпусом отлично подойдет для нанесения логотипов и рекламной информации. Нажимной механизм.;2;3059;110;d0,9 х 14;6;;;;12;['2891', '3058', '3059'];6.65;9.5;
13692;https://www.oasiscatalog.com/item/1-000015496;Ручка пластиковая шариковая Какаду;Ручка шариковая Какаду, белый/желтый;Стильная пластиковая ручка  с ярким цветным клипом и белым корпусом отлично подойдет для нанесения логотипов и рекламной информации. Нажимной механизм.;2;3059;125;d0,9 х 14;6;;;;12;['2891', '3058', '3059'];6.65;9.5;
13693;https://www.oasiscatalog.com/item/1-000023190;Ручка пластиковая шариковая Какаду;Ручка шариковая Какаду, белый/фиолетовый;Стильная пластиковая ручка  с ярким цветным клипом и белым корпусом отлично подойдет для нанесения логотипов и рекламной информации.;0;3059;183;d0,9 х 14;6;;;;12;['2891', '3058', '3059'];6.65;9.5;
13694;https://www.oasiscatalog.com/item/1-000023191;Ручка пластиковая шариковая Какаду;Ручка шариковая Какаду, белый/голубой;Стильная пластиковая ручка  с ярким цветным клипом и белым корпусом отлично подойдет для нанесения логотипов и рекламной информации. Нажимной механизм.;0;3059;412;d0,9 х 14;6;;;;12;['2891', '3058', '3059'];6.65;9.5;
13695;https://www.oasiscatalog.com/item/1-000037654;Ручка пластиковая шариковая Какаду;Ручка шариковая Какаду, белый/ярко-синий;Стильная пластиковая ручка  с ярким цветным клипом и белым корпусом отлично подойдет для нанесения логотипов и рекламной информации. Нажимной механизм.;1;3059;235;d0,9 х 14;6;;;;12;['2891', '3058', '3059'];6.65;9.5;
13696;https://www.oasiscatalog.com/item/1-000037655;Ручка пластиковая шариковая Какаду;Ручка шариковая Какаду, белый/фуксия;Стильная пластиковая ручка  с ярким цветным клипом и белым корпусом отлично подойдет для нанесения логотипов и рекламной информации. Нажимной механизм.;1;3059;413;d0,9 х 14;6;;;;12;['2891', '3058', '3059'];6.65;9.5;
13697;https://www.oasiscatalog.com/item/1-000015506;Ручка металлическая шариковая Атриум;Ручка металлическая шариковая Атриум, бордовый;Элегантная металлическая ручка Атриум с цветным корпусом и хромированными элементами великолепно лежит в руке и очень удобна при письме. Рекламную информацию можно нанести на корпус изделия, а светлые акценты станут прекрасным обрамлением вашего логотипа. Широкий выбор цветов от сочных, ярких до сдержанных, классических тонов отлично подчеркнет фирменный стиль любой компании.;2;3060;414;d0,7 х 13;2;;;;3;['2891', '3058', '3060'];34.3;49.0;
13698;https://www.oasiscatalog.com/item/1-000015507;Ручка металлическая шариковая Атриум;Ручка металлическая шариковая Атриум, синий;Элегантная металлическая ручка Атриум с цветным корпусом и хромированными элементами великолепно лежит в руке и очень удобна при письме. Рекламную информацию можно нанести на корпус изделия, а светлые акценты станут прекрасным обрамлением вашего логотипа. Широкий выбор цветов от сочных, ярких до сдержанных, классических тонов отлично подчеркнет фирменный стиль любой компании.;2;3060;3;d0,7 х 13;2;;;;3;['2891', '3058', '3060'];34.3;49.0;
13699;https://www.oasiscatalog.com/item/1-000015508;Ручка металлическая шариковая Атриум;Ручка металлическая шариковая Атриум, зеленый;Элегантная металлическая ручка Атриум с цветным корпусом и хромированными элементами великолепно лежит в руке и очень удобна при письме. Рекламную информацию можно нанести на корпус изделия, а светлые акценты станут прекрасным обрамлением вашего логотипа. Широкий выбор цветов от сочных, ярких до сдержанных, классических тонов отлично подчеркнет фирменный стиль любой компании.;2;3060;35;d0,7 х 13;2;;;;3;['2891', '3058', '3060'];34.3;49.0;
13700;https://www.oasiscatalog.com/item/1-000015509;Ручка металлическая шариковая Атриум;Ручка металлическая шариковая Атриум, черный;Элегантная металлическая ручка Атриум с цветным корпусом и хромированными элементами великолепно лежит в руке и очень удобна при письме. Рекламную информацию можно нанести на корпус изделия, а светлые акценты станут прекрасным обрамлением вашего логотипа. Широкий выбор цветов от сочных, ярких до сдержанных, классических тонов отлично подчеркнет фирменный стиль любой компании.;2;3060;2;d0,7 х 13;2;;;;3;['2891', '3058', '3060'];34.3;49.0;
13701;https://www.oasiscatalog.com/item/1-000015510;Ручка металлическая шариковая Атриум;Ручка металлическая шариковая Атриум, серебристый;Элегантная металлическая ручка Атриум с цветным корпусом и хромированными элементами великолепно лежит в руке и очень удобна при письме. Рекламную информацию можно нанести на корпус изделия, а светлые акценты станут прекрасным обрамлением вашего логотипа. Широкий выбор цветов от сочных, ярких до сдержанных, классических тонов отлично подчеркнет фирменный стиль любой компании.;2;3060;5;d0,7 х 13;2;;;;3;['2891', '3058', '3060'];34.3;49.0;
13702;https://www.oasiscatalog.com/item/1-000023078;Ручка металлическая шариковая Атриум;Ручка металлическая шариковая Атриум, желтый;Элегантная металлическая ручка Атриум с цветным корпусом и хромированными элементами великолепно лежит в руке и очень удобна при письме. Рекламную информацию можно нанести на корпус изделия, а светлые акценты станут прекрасным обрамлением вашего логотипа. Широкий выбор цветов от сочных, ярких до сдержанных, классических тонов отлично подчеркнет фирменный стиль любой компании.;2;3060;124;d0,7 х 13;2;;;;3;['2891', '3058', '3060'];34.3;49.0;
13703;https://www.oasiscatalog.com/item/1-000023079;Ручка металлическая шариковая Атриум;Ручка металлическая шариковая Атриум, оранжевый;Элегантная металлическая ручка Атриум с цветным корпусом и хромированными элементами великолепно лежит в руке и очень удобна при письме. Рекламную информацию можно нанести на корпус изделия, а светлые акценты станут прекрасным обрамлением вашего логотипа. Широкий выбор цветов от сочных, ярких до сдержанных, классических тонов отлично подчеркнет фирменный стиль любой компании.;2;3060;32;d0,7 х 13;2;;;;3;['2891', '3058', '3060'];34.3;49.0;
13704;https://www.oasiscatalog.com/item/1-000023080;Ручка металлическая шариковая Атриум;Ручка металлическая шариковая Атриум, зеленое яблоко;Элегантная металлическая ручка Атриум с цветным корпусом и хромированными элементами великолепно лежит в руке и очень удобна при письме. Рекламную информацию можно нанести на корпус изделия, а светлые акценты станут прекрасным обрамлением вашего логотипа. Широкий выбор цветов от сочных, ярких до сдержанных, классических тонов отлично подчеркнет фирменный стиль любой компании.;2;3060;415;d0,7 х 13;2;;;;3;['2891', '3058', '3060'];34.3;49.0;
13705;https://www.oasiscatalog.com/item/1-000023081;Ручка металлическая шариковая Атриум;Ручка металлическая шариковая Атриум, белый;Элегантная металлическая ручка Атриум с цветным корпусом и хромированными элементами великолепно лежит в руке и очень удобна при письме. Рекламную информацию можно нанести на корпус изделия, а светлые акценты станут прекрасным обрамлением вашего логотипа. Широкий выбор цветов от сочных, ярких до сдержанных, классических тонов отлично подчеркнет фирменный стиль любой компании.;2;3060;16;d0,7 х 13;2;;;;3;['2891', '3058', '3060'];34.3;49.0;
13706;https://www.oasiscatalog.com/item/1-000023082;Ручка металлическая шариковая Атриум;Ручка металлическая шариковая Атриум, сильвер шайн;Элегантная металлическая ручка Атриум с цветным корпусом и хромированными элементами великолепно лежит в руке и очень удобна при письме. Рекламную информацию можно нанести на корпус изделия, а светлые акценты станут прекрасным обрамлением вашего логотипа. Широкий выбор цветов от сочных, ярких до сдержанных, классических тонов отлично подчеркнет фирменный стиль любой компании.;2;3060;416;d0,7 х 13;2;;;;3;['2891', '3058', '3060'];34.3;49.0;
13707;https://www.oasiscatalog.com/item/1-000023083;Ручка металлическая шариковая Атриум;Ручка металлическая шариковая Атриум, темно-синий;Элегантная металлическая ручка Атриум с цветным корпусом и хромированными элементами великолепно лежит в руке и очень удобна при письме. Рекламную информацию можно нанести на корпус изделия, а светлые акценты станут прекрасным обрамлением вашего логотипа. Широкий выбор цветов от сочных, ярких до сдержанных, классических тонов отлично подчеркнет фирменный стиль любой компании.;2;3060;417;d0,7 х 13;2;;;;3;['2891', '3058', '3060'];34.3;49.0;
13708;https://www.oasiscatalog.com/item/1-000023084;Ручка металлическая шариковая Атриум;Ручка металлическая шариковая Атриум, красный;Элегантная металлическая ручка Атриум с цветным корпусом и хромированными элементами великолепно лежит в руке и очень удобна при письме. Рекламную информацию можно нанести на корпус изделия, а светлые акценты станут прекрасным обрамлением вашего логотипа. Широкий выбор цветов от сочных, ярких до сдержанных, классических тонов отлично подчеркнет фирменный стиль любой компании.;2;3060;4;d0,7 х 13;2;;;;3;['2891', '3058', '3060'];34.3;49.0;
13709;https://www.oasiscatalog.com/item/1-000023085;Ручка металлическая шариковая Атриум;Ручка металлическая шариковая Атриум, зеленый;Элегантная металлическая ручка Атриум с цветным корпусом и хромированными элементами великолепно лежит в руке и очень удобна при письме. Рекламную информацию можно нанести на корпус изделия, а светлые акценты станут прекрасным обрамлением вашего логотипа. Широкий выбор цветов от сочных, ярких до сдержанных, классических тонов отлично подчеркнет фирменный стиль любой компании.;2;3060;35;d0,7 х 13;2;;;;3;['2891', '3058', '3060'];34.3;49.0;
13710;https://www.oasiscatalog.com/item/1-000015511;Ручка металлическая шариковая Жако;Ручка шариковая Жако, красный;Стильная металлическая ручка Жако с цветным корпусом и позолоченными элементами великолепно лежит в руке и очень удобна при письме. Рекламную информацию можно выгравировать на корпусе, а золотистые акценты станут прекрасным обрамлением вашего логотипа.;2;3060;168;d0,7 х 13;2;;;;3;['2891', '3058', '3060'];34.3;49.0;
13711;https://www.oasiscatalog.com/item/1-000015512;Ручка металлическая шариковая Жако;Ручка шариковая Жако, синий;Стильная металлическая ручка Жако с цветным корпусом и позолоченными элементами великолепно лежит в руке и очень удобна при письме. Рекламную информацию можно выгравировать на корпусе, а золотистые акценты станут прекрасным обрамлением вашего логотипа.;2;3060;418;d0,7 х 13;2;;;;3;['2891', '3058', '3060'];34.3;49.0;
13712;https://www.oasiscatalog.com/item/1-000015513;Ручка металлическая шариковая Жако;Ручка шариковая Жако, зеленый классический;Стильная металлическая ручка Жако с цветным корпусом и позолоченными элементами великолепно лежит в руке и очень удобна при письме. Рекламную информацию можно выгравировать на корпусе, а золотистые акценты станут прекрасным обрамлением вашего логотипа.;2;3060;176;d0,7 х 13;2;;;;3;['2891', '3058', '3060'];34.3;49.0;
13713;https://www.oasiscatalog.com/item/1-000015514;Ручка металлическая шариковая Жако;Ручка шариковая Жако, черный;Стильная металлическая ручка Жако с цветным корпусом и позолоченными элементами великолепно лежит в руке и очень удобна при письме. Рекламную информацию можно выгравировать на корпусе, а золотистые акценты станут прекрасным обрамлением вашего логотипа.;2;3060;28;d0,7 х 13;2;;;;3;['2891', '3058', '3060'];34.3;49.0;
13714;https://www.oasiscatalog.com/item/1-000015515;Ручка металлическая шариковая Жако;Ручка шариковая Жако, серебристый;Стильная металлическая ручка Жако с цветным корпусом и позолоченными элементами великолепно лежит в руке и очень удобна при письме. Рекламную информацию можно выгравировать на корпусе, а золотистые акценты станут прекрасным обрамлением вашего логотипа.;2;3060;114;d0,7 х 13;2;;;;3;['2891', '3058', '3060'];34.3;49.0;
13715;https://www.oasiscatalog.com/item/1-000023076;Ручка металлическая шариковая Жако;Ручка шариковая Жако, золотой;Стильная металлическая ручка Жако с цветным корпусом и позолоченными элементами великолепно лежит в руке и очень удобна при письме. Рекламную информацию можно выгравировать на корпусе, а золотистые акценты станут прекрасным обрамлением вашего логотипа.;0;3060;102;d0,7 х 13;2;;;;3;['2891', '3058', '3060'];34.3;49.0;
13717;https://www.oasiscatalog.com/item/1-000023481;Ручка металлическая шариковая Жако;Ручка шариковая Жако, темно-зеленый;Стильная металлическая ручка Жако с цветным корпусом и позолоченными элементами великолепно лежит в руке и очень удобна при письме. Рекламную информацию можно выгравировать на корпусе, а золотистые акценты станут прекрасным обрамлением вашего логотипа.;0;3060;419;d0,7 х 13;2;;;;3;['2891', '3058', '3060'];34.3;49.0;
